filename_prefix	File	HI	Run.x	Lane	label	assay	facs	protein	read	filename_ending	Reads	Mapped	Percentage	TotalsgRNAs	Zerocounts	GiniIndex	NegSelQC	NegSelQCPval	NegSelQCPvalPermutation	NegSelQCPvalPermutationFDR	NegSelQCGene	file_name	Nanuq_project	sample_nr	library_name	Date	include	Cas_variant	FACS_group	FACS_target	replicate	virus_batch	group	batch	QC	QC_comment	sequencing_lane	nr_reads	nr_bases	beluga_raw_data	beluga_QC	% Duplicate	Barcode	Run.y	sequencing_type	multiplex_keys	DNA_Conc._(ng/ul)	Primer_used	gel_purify	PCR_comments	gini_index_QC
HI.5143.003.NGS-Lib-Rev--6.Cas_ROS_Bottom_148	/home/wueflo00/projects/rrg-glettre/sequencing_datastore/raw_data/CRISPR_Endoscreen_20190122/fourth_batch/HI.5143.003.NGS-Lib-Rev--6.Cas_ROS_Bottom_148_R1.fastq.gz	HI	5143	003	NGS-Lib-Rev--6	Cas	ROS	Bottom	148	fastq	16526479	8395301	0.508	8051	18	0.0808	0	1	1	1	0	HI.5143.003.NGS-Lib-Rev--6.Cas_ROS_Bottom_148_R1.fastq.gz	Projet Endoscreen	148	Cas_ROS_Bottom_148	2019-09-19	Y	CAS9	Bottom	ROS	r4	endo_1a	ROS	4			3	16526479	1652647900			99.686	MPS12344295-A11	5143	Illumina HiSeq 4000 SR100	NGS-Lib-Rev -6	NA		N		pass
HI.5143.004.NGS-Lib-Rev--1.Krab_VCAM_Top_151	/home/wueflo00/projects/rrg-glettre/sequencing_datastore/raw_data/CRISPR_Endoscreen_20190122/fourth_batch/HI.5143.004.NGS-Lib-Rev--1.Krab_VCAM_Top_151_R1.fastq.gz	HI	5143	004	NGS-Lib-Rev--1	Krab	VCAM	Top	151	fastq	33930925	19311801	0.5692	8051	32	0.07544	0	1	1	1	0	HI.5143.004.NGS-Lib-Rev--1.Krab_VCAM_Top_151_R1.fastq.gz	Projet Endoscreen	151	Krab_VCAM_Top_151	2019-09-19	Y	KRAB	Top	VCAM	r2	endo_1a	VCAM	4			4	33930925	3393092500			99.815	MPS12344295-B11	5143	Illumina HiSeq 4000 SR100	NGS-Lib-Rev -1	NA		N		pass
HI.5143.004.NGS-Lib-Rev--2.Krab_VCAM_Bottom_152	/home/wueflo00/projects/rrg-glettre/sequencing_datastore/raw_data/CRISPR_Endoscreen_20190122/fourth_batch/HI.5143.004.NGS-Lib-Rev--2.Krab_VCAM_Bottom_152_R1.fastq.gz	HI	5143	004	NGS-Lib-Rev--2	Krab	VCAM	Bottom	152	fastq	22840849	13684926	0.5991	8051	9	0.07044	0	1	1	1	0	HI.5143.004.NGS-Lib-Rev--2.Krab_VCAM_Bottom_152_R1.fastq.gz	Projet Endoscreen	152	Krab_VCAM_Bottom_152	2019-09-19	Y	KRAB	Bottom	VCAM	r2	endo_1a	VCAM	4			4	22840849	2284084900			99.788	MPS12344295-B11	5143	Illumina HiSeq 4000 SR100	NGS-Lib-Rev -2	NA		N		pass
HI.5143.004.NGS-Lib-Rev--3.Krab_NO_Top_153	/home/wueflo00/projects/rrg-glettre/sequencing_datastore/raw_data/CRISPR_Endoscreen_20190122/fourth_batch/HI.5143.004.NGS-Lib-Rev--3.Krab_NO_Top_153_R1.fastq.gz	HI	5143	004	NGS-Lib-Rev--3	Krab	NO	Top	153	fastq	17364770	10271985	0.5915	8051	8	0.06887	0	1	1	1	0	HI.5143.004.NGS-Lib-Rev--3.Krab_NO_Top_153_R1.fastq.gz	Projet Endoscreen	153	Krab_NO_Top_153	2019-09-19	Y	KRAB	Top	NO	r1	endo_1b	NO	4			4	17364770	1736477000			99.707	MPS12344295-B11	5143	Illumina HiSeq 4000 SR100	NGS-Lib-Rev -3	NA		N		pass
HI.5143.004.NGS-Lib-Rev--4.Krab_NO_Bottom_154	/home/wueflo00/projects/rrg-glettre/sequencing_datastore/raw_data/CRISPR_Endoscreen_20190122/fourth_batch/HI.5143.004.NGS-Lib-Rev--4.Krab_NO_Bottom_154_R1.fastq.gz	HI	5143	004	NGS-Lib-Rev--4	Krab	NO	Bottom	154	fastq	23162578	13918328	0.6009	8051	7	0.06581	0	1	1	1	0	HI.5143.004.NGS-Lib-Rev--4.Krab_NO_Bottom_154_R1.fastq.gz	Projet Endoscreen	154	Krab_NO_Bottom_154	2019-09-19	Y	KRAB	Bottom	NO	r1	endo_1b	NO	4			4	23162578	2316257800			99.768	MPS12344295-B11	5143	Illumina HiSeq 4000 SR100	NGS-Lib-Rev -4	NA		N		pass
HI.5143.004.NGS-Lib-Rev--7.Krab_NO_Top_149	/home/wueflo00/projects/rrg-glettre/sequencing_datastore/raw_data/CRISPR_Endoscreen_20190122/fourth_batch/HI.5143.004.NGS-Lib-Rev--7.Krab_NO_Top_149_R1.fastq.gz	HI	5143	004	NGS-Lib-Rev--7	Krab	NO	Top	149	fastq	29784020	17250997	0.5792	8051	40	0.07384	0	1	1	1	0	HI.5143.004.NGS-Lib-Rev--7.Krab_NO_Top_149_R1.fastq.gz	Projet Endoscreen	149	Krab_NO_Top_149	2019-09-19	Y	KRAB	Top	NO	r2	endo_1a	NO	4			4	29784020	2978402000			99.816	MPS12344295-B11	5143	Illumina HiSeq 4000 SR100	NGS-Lib-Rev -7	NA		N		pass
HI.5143.004.NGS-Lib-Rev--8.Krab_NO_Bottom_150	/home/wueflo00/projects/rrg-glettre/sequencing_datastore/raw_data/CRISPR_Endoscreen_20190122/fourth_batch/HI.5143.004.NGS-Lib-Rev--8.Krab_NO_Bottom_150_R1.fastq.gz	HI	5143	004	NGS-Lib-Rev--8	Krab	NO	Bottom	150	fastq	14218697	8086654	0.5687	8051	12	0.07488	0	1	1	1	0	HI.5143.004.NGS-Lib-Rev--8.Krab_NO_Bottom_150_R1.fastq.gz	Projet Endoscreen	150	Krab_NO_Bottom_150	2019-09-19	Y	KRAB	Bottom	NO	r2	endo_1a	NO	4			4	14218697	1421869700			99.557	MPS12344295-B11	5143	Illumina HiSeq 4000 SR100	NGS-Lib-Rev -8	NA		N		pass
HI.5143.005.NGS-Lib-Rev--1.Krab_VCAM_Top_159	/home/wueflo00/projects/rrg-glettre/sequencing_datastore/raw_data/CRISPR_Endoscreen_20190122/fourth_batch/HI.5143.005.NGS-Lib-Rev--1.Krab_VCAM_Top_159_R1.fastq.gz	HI	5143	005	NGS-Lib-Rev--1	Krab	VCAM	Top	159	fastq	18818483	10975240	0.5832	8051	27	0.07493	0	1	1	1	0	HI.5143.005.NGS-Lib-Rev--1.Krab_VCAM_Top_159_R1.fastq.gz	Projet Endoscreen	159	Krab_VCAM_Top_159	2019-09-19	Y	KRAB	Top	VCAM	r3	endo_1c	VCAM	4			5	18818483	1881848300			99.768	MPS12344295-C11	5143	Illumina HiSeq 4000 SR100	NGS-Lib-Rev -1	NA		N		pass
HI.5143.005.NGS-Lib-Rev--2.Krab_VCAM_Bottom_160	/home/wueflo00/projects/rrg-glettre/sequencing_datastore/raw_data/CRISPR_Endoscreen_20190122/fourth_batch/HI.5143.005.NGS-Lib-Rev--2.Krab_VCAM_Bottom_160_R1.fastq.gz	HI	5143	005	NGS-Lib-Rev--2	Krab	VCAM	Bottom	160	fastq	32661053	18476095	0.5657	8051	7	0.06516	0	1	1	1	0	HI.5143.005.NGS-Lib-Rev--2.Krab_VCAM_Bottom_160_R1.fastq.gz	Projet Endoscreen	160	Krab_VCAM_Bottom_160	2019-09-19	Y	KRAB	Bottom	VCAM	r3	endo_1c	VCAM	4			5	32661053	3266105300			99.814	MPS12344295-C11	5143	Illumina HiSeq 4000 SR100	NGS-Lib-Rev -2	NA		N		pass
HI.5143.005.NGS-Lib-Rev--5.Krab_CA_Top_155	/home/wueflo00/projects/rrg-glettre/sequencing_datastore/raw_data/CRISPR_Endoscreen_20190122/fourth_batch/HI.5143.005.NGS-Lib-Rev--5.Krab_CA_Top_155_R1.fastq.gz	HI	5143	005	NGS-Lib-Rev--5	Krab	Ca	Top	155	fastq	13905352	6838884	0.4918	8051	8	0.07393	0	1	1	1	0	HI.5143.005.NGS-Lib-Rev--5.Krab_CA_Top_155_R1.fastq.gz	Projet Endoscreen	155	Krab_CA_Top_155	2019-09-19	Y	KRAB	Top	Ca	r4	endo_1b	Calcium_signaling	4			5	13905352	1390535200			99.679	MPS12344295-C11	5143	Illumina HiSeq 4000 SR100	NGS-Lib-Rev -5	NA		N		pass
HI.5143.005.NGS-Lib-Rev--6.Krab_CA_Bottom_156	/home/wueflo00/projects/rrg-glettre/sequencing_datastore/raw_data/CRISPR_Endoscreen_20190122/fourth_batch/HI.5143.005.NGS-Lib-Rev--6.Krab_CA_Bottom_156_R1.fastq.gz	HI	5143	005	NGS-Lib-Rev--6	Krab	Ca	Bottom	156	fastq	18072876	10544750	0.5835	8051	10	0.06953	0	1	1	1	0	HI.5143.005.NGS-Lib-Rev--6.Krab_CA_Bottom_156_R1.fastq.gz	Projet Endoscreen	156	Krab_CA_Bottom_156	2019-09-19	Y	KRAB	Bottom	Ca	r4	endo_1b	Calcium_signaling	4			5	18072876	1807287600			99.753	MPS12344295-C11	5143	Illumina HiSeq 4000 SR100	NGS-Lib-Rev -6	NA		N		pass
HI.5143.005.NGS-Lib-Rev--7.Krab_NO_Top_157	/home/wueflo00/projects/rrg-glettre/sequencing_datastore/raw_data/CRISPR_Endoscreen_20190122/fourth_batch/HI.5143.005.NGS-Lib-Rev--7.Krab_NO_Top_157_R1.fastq.gz	HI	5143	005	NGS-Lib-Rev--7	Krab	NO	Top	157	fastq	26383415	15151629	0.5743	8051	30	0.07242	0	1	1	1	0	HI.5143.005.NGS-Lib-Rev--7.Krab_NO_Top_157_R1.fastq.gz	Projet Endoscreen	157	Krab_NO_Top_157	2019-09-19	Y	KRAB	Top	NO	r3	endo_1c	NO	4			5	26383415	2638341500			99.808	MPS12344295-C11	5143	Illumina HiSeq 4000 SR100	NGS-Lib-Rev -7	NA		N		pass
HI.5143.005.NGS-Lib-Rev--8.Krab_NO_Bottom_158	/home/wueflo00/projects/rrg-glettre/sequencing_datastore/raw_data/CRISPR_Endoscreen_20190122/fourth_batch/HI.5143.005.NGS-Lib-Rev--8.Krab_NO_Bottom_158_R1.fastq.gz	HI	5143	005	NGS-Lib-Rev--8	Krab	NO	Bottom	158	fastq	17173981	9343148	0.544	8051	8	0.07189	0	1	1	1	0	HI.5143.005.NGS-Lib-Rev--8.Krab_NO_Bottom_158_R1.fastq.gz	Projet Endoscreen	158	Krab_NO_Bottom_158	2019-09-19	Y	KRAB	Bottom	NO	r3	endo_1c	NO	4			5	17173981	1717398100			99.615	MPS12344295-C11	5143	Illumina HiSeq 4000 SR100	NGS-Lib-Rev -8	NA		N		pass
HI.5143.006.NGS-Lib-Rev--3.Krab_NO_Top_161	/home/wueflo00/projects/rrg-glettre/sequencing_datastore/raw_data/CRISPR_Endoscreen_20190122/fourth_batch/HI.5143.006.NGS-Lib-Rev--3.Krab_NO_Top_161_R1.fastq.gz	HI	5143	006	NGS-Lib-Rev--3	Krab	NO	Top	161	fastq	31051981	18011736	0.5801	8051	29	0.07106	0	1	1	1	0	HI.5143.006.NGS-Lib-Rev--3.Krab_NO_Top_161_R1.fastq.gz	Projet Endoscreen	161	Krab_NO_Top_161	2019-09-19	Y	KRAB	Top	NO	r4	endo_1d	NO	4			6	31051981	3105198100			99.785	MPS12344295-D11	5143	Illumina HiSeq 4000 SR100	NGS-Lib-Rev -3	NA		N		pass
HI.5143.006.NGS-Lib-Rev--4.Krab_NO_Bottom_162	/home/wueflo00/projects/rrg-glettre/sequencing_datastore/raw_data/CRISPR_Endoscreen_20190122/fourth_batch/HI.5143.006.NGS-Lib-Rev--4.Krab_NO_Bottom_162_R1.fastq.gz	HI	5143	006	NGS-Lib-Rev--4	Krab	NO	Bottom	162	fastq	24539139	14077604	0.5737	8051	13	0.06842	0	1	1	1	0	HI.5143.006.NGS-Lib-Rev--4.Krab_NO_Bottom_162_R1.fastq.gz	Projet Endoscreen	162	Krab_NO_Bottom_162	2019-09-19	Y	KRAB	Bottom	NO	r4	endo_1d	NO	4			6	24539139	2453913900			99.763	MPS12344295-D11	5143	Illumina HiSeq 4000 SR100	NGS-Lib-Rev -4	NA		N		pass
HI.5143.006.NGS-Lib-Rev--5.Krab_VCAM_Top_163	/home/wueflo00/projects/rrg-glettre/sequencing_datastore/raw_data/CRISPR_Endoscreen_20190122/fourth_batch/HI.5143.006.NGS-Lib-Rev--5.Krab_VCAM_Top_163_R1.fastq.gz	HI	5143	006	NGS-Lib-Rev--5	Krab	VCAM	Top	163	fastq	15453112	8085599	0.5232	8051	17	0.0767	0	1	1	1	0	HI.5143.006.NGS-Lib-Rev--5.Krab_VCAM_Top_163_R1.fastq.gz	Projet Endoscreen	163	Krab_VCAM_Top_163	2019-09-19	Y	KRAB	Top	VCAM	r4	endo_1d	VCAM	4			6	15453112	1545311200			99.671	MPS12344295-D11	5143	Illumina HiSeq 4000 SR100	NGS-Lib-Rev -5	NA		N		pass
HI.5143.006.NGS-Lib-Rev--6.Krab_VCAM_Bottom_164	/home/wueflo00/projects/rrg-glettre/sequencing_datastore/raw_data/CRISPR_Endoscreen_20190122/fourth_batch/HI.5143.006.NGS-Lib-Rev--6.Krab_VCAM_Bottom_164_R1.fastq.gz	HI	5143	006	NGS-Lib-Rev--6	Krab	VCAM	Bottom	164	fastq	14719690	8553068	0.5811	8051	10	0.07401	0	1	1	1	0	HI.5143.006.NGS-Lib-Rev--6.Krab_VCAM_Bottom_164_R1.fastq.gz	Projet Endoscreen	164	Krab_VCAM_Bottom_164	2019-09-19	Y	KRAB	Bottom	VCAM	r4	endo_1d	VCAM	4			6	14719690	1471969000			99.74	MPS12344295-D11	5143	Illumina HiSeq 4000 SR100	NGS-Lib-Rev -6	NA		N		pass
HI.5143.006.NGS-Lib-Rev--7.Krab_CA_Top_165	/home/wueflo00/projects/rrg-glettre/sequencing_datastore/raw_data/CRISPR_Endoscreen_20190122/fourth_batch/HI.5143.006.NGS-Lib-Rev--7.Krab_CA_Top_165_R1.fastq.gz	HI	5143	006	NGS-Lib-Rev--7	Krab	Ca	Top	165	fastq	28655977	16505906	0.576	8051	20	0.06807	0	1	1	1	0	HI.5143.006.NGS-Lib-Rev--7.Krab_CA_Top_165_R1.fastq.gz	Projet Endoscreen	165	Krab_CA_Top_165	2019-09-19	Y	KRAB	Top	Ca	r5	endo_1a	Calcium_signaling	4			6	28655977	2865597700			99.793	MPS12344295-D11	5143	Illumina HiSeq 4000 SR100	NGS-Lib-Rev -7	NA		N		pass
HI.5143.006.NGS-Lib-Rev--8.Krab_CA_Bottom_166	/home/wueflo00/projects/rrg-glettre/sequencing_datastore/raw_data/CRISPR_Endoscreen_20190122/fourth_batch/HI.5143.006.NGS-Lib-Rev--8.Krab_CA_Bottom_166_R1.fastq.gz	HI	5143	006	NGS-Lib-Rev--8	Krab	Ca	Bottom	166	fastq	11705282	6130809	0.5238	8051	10	0.07646	0	1	1	1	0	HI.5143.006.NGS-Lib-Rev--8.Krab_CA_Bottom_166_R1.fastq.gz	Projet Endoscreen	166	Krab_CA_Bottom_166	2019-09-19	Y	KRAB	Bottom	Ca	r5	endo_1a	Calcium_signaling	4			6	11705282	1170528200			99.466	MPS12344295-D11	5143	Illumina HiSeq 4000 SR100	NGS-Lib-Rev -8	NA		N		pass
HI.5143.007.NGS-Lib-Rev--1.Krab_ROS_Top_167	/home/wueflo00/projects/rrg-glettre/sequencing_datastore/raw_data/CRISPR_Endoscreen_20190122/fourth_batch/HI.5143.007.NGS-Lib-Rev--1.Krab_ROS_Top_167_R1.fastq.gz	HI	5143	007	NGS-Lib-Rev--1	Krab	ROS	Top	167	fastq	10382878	6037748	0.5815	8051	10	0.0779	0	1	1	1	0	HI.5143.007.NGS-Lib-Rev--1.Krab_ROS_Top_167_R1.fastq.gz	Projet Endoscreen	167	Krab_ROS_Top_167	2019-09-19	Y	KRAB	Top	ROS	r1	endo_1a	ROS	4			7	10382878	1038287800			99.634	MPS12344295-E11	5143	Illumina HiSeq 4000 SR100	NGS-Lib-Rev -1	NA		N		pass
HI.5143.007.NGS-Lib-Rev--2.Krab_ROS_Bottom_168	/home/wueflo00/projects/rrg-glettre/sequencing_datastore/raw_data/CRISPR_Endoscreen_20190122/fourth_batch/HI.5143.007.NGS-Lib-Rev--2.Krab_ROS_Bottom_168_R1.fastq.gz	HI	5143	007	NGS-Lib-Rev--2	Krab	ROS	Bottom	168	fastq	27561610	14680980	0.5327	8051	7	0.06576	0	1	1	1	0	HI.5143.007.NGS-Lib-Rev--2.Krab_ROS_Bottom_168_R1.fastq.gz	Projet Endoscreen	168	Krab_ROS_Bottom_168	2019-09-19	Y	KRAB	Bottom	ROS	r1	endo_1a	ROS	4			7	27561610	2756161000			99.764	MPS12344295-E11	5143	Illumina HiSeq 4000 SR100	NGS-Lib-Rev -2	NA		N		pass
HI.5143.008.NGS-Lib-Rev--3.Krab_ROS_Top_169	/home/wueflo00/projects/rrg-glettre/sequencing_datastore/raw_data/CRISPR_Endoscreen_20190122/fourth_batch/HI.5143.008.NGS-Lib-Rev--3.Krab_ROS_Top_169_R1.fastq.gz	HI	5143	008	NGS-Lib-Rev--3	Krab	ROS	Top	169	fastq	26157361	14690761	0.5616	8051	39	0.07835	0	1	1	1	0	HI.5143.008.NGS-Lib-Rev--3.Krab_ROS_Top_169_R1.fastq.gz	Projet Endoscreen	169	Krab_ROS_Top_169	2019-09-19	Y	KRAB	Top	ROS	r4	endo_1b	ROS	4			8	26157361	2615736100			99.78	MPS12344295-F11	5143	Illumina HiSeq 4000 SR100	NGS-Lib-Rev -3	NA		N		pass
HI.5143.008.NGS-Lib-Rev--4.Krab_ROS_Bottom_170	/home/wueflo00/projects/rrg-glettre/sequencing_datastore/raw_data/CRISPR_Endoscreen_20190122/fourth_batch/HI.5143.008.NGS-Lib-Rev--4.Krab_ROS_Bottom_170_R1.fastq.gz	HI	5143	008	NGS-Lib-Rev--4	Krab	ROS	Bottom	170	fastq	32713603	18638488	0.5697	8051	8	0.06491	0	1	1	1	0	HI.5143.008.NGS-Lib-Rev--4.Krab_ROS_Bottom_170_R1.fastq.gz	Projet Endoscreen	170	Krab_ROS_Bottom_170	2019-09-19	Y	KRAB	Bottom	ROS	r4	endo_1b	ROS	4			8	32713603	3271360300			99.797	MPS12344295-F11	5143	Illumina HiSeq 4000 SR100	NGS-Lib-Rev -4	NA		N		pass
HI.5143.008.NGS-Lib-Rev--5.Krab_ROS_Top_171	/home/wueflo00/projects/rrg-glettre/sequencing_datastore/raw_data/CRISPR_Endoscreen_20190122/fourth_batch/HI.5143.008.NGS-Lib-Rev--5.Krab_ROS_Top_171_R1.fastq.gz	HI	5143	008	NGS-Lib-Rev--5	Krab	ROS	Top	171	fastq	30391227	14876029	0.4895	8051	52	0.08631	0	1	1	1	0	HI.5143.008.NGS-Lib-Rev--5.Krab_ROS_Top_171_R1.fastq.gz	Projet Endoscreen	171	Krab_ROS_Top_171	2019-09-19	Y	KRAB	Top	ROS	r3	endo_1c	ROS	4			8	30391227	3039122700			99.76	MPS12344295-F11	5143	Illumina HiSeq 4000 SR100	NGS-Lib-Rev -5	NA		N		pass
HI.5143.008.NGS-Lib-Rev--6.Krab_ROS_Bottom_172	/home/wueflo00/projects/rrg-glettre/sequencing_datastore/raw_data/CRISPR_Endoscreen_20190122/fourth_batch/HI.5143.008.NGS-Lib-Rev--6.Krab_ROS_Bottom_172_R1.fastq.gz	HI	5143	008	NGS-Lib-Rev--6	Krab	ROS	Bottom	172	fastq	17866334	9682935	0.542	8051	9	0.07176	0	1	1	1	0	HI.5143.008.NGS-Lib-Rev--6.Krab_ROS_Bottom_172_R1.fastq.gz	Projet Endoscreen	172	Krab_ROS_Bottom_172	2019-09-19	Y	KRAB	Bottom	ROS	r3	endo_1c	ROS	4			8	17866334	1786633400			99.743	MPS12344295-F11	5143	Illumina HiSeq 4000 SR100	NGS-Lib-Rev -6	NA		N		pass
HI.5143.008.NGS-Lib-Rev--7.Krab_ROS_Top_173	/home/wueflo00/projects/rrg-glettre/sequencing_datastore/raw_data/CRISPR_Endoscreen_20190122/fourth_batch/HI.5143.008.NGS-Lib-Rev--7.Krab_ROS_Top_173_R1.fastq.gz	HI	5143	008	NGS-Lib-Rev--7	Krab	ROS	Top	173	fastq	22196501	12541451	0.565	8051	50	0.08363	0	1	1	1	0	HI.5143.008.NGS-Lib-Rev--7.Krab_ROS_Top_173_R1.fastq.gz	Projet Endoscreen	173	Krab_ROS_Top_173	2019-09-19	Y	KRAB	Top	ROS	r2	endo_1d	ROS	4			8	22196501	2219650100			99.785	MPS12344295-F11	5143	Illumina HiSeq 4000 SR100	NGS-Lib-Rev -7	NA		N		pass
HI.5143.008.NGS-Lib-Rev--8.Krab_ROS_Bottom_174	/home/wueflo00/projects/rrg-glettre/sequencing_datastore/raw_data/CRISPR_Endoscreen_20190122/fourth_batch/HI.5143.008.NGS-Lib-Rev--8.Krab_ROS_Bottom_174_R1.fastq.gz	HI	5143	008	NGS-Lib-Rev--8	Krab	ROS	Bottom	174	fastq	18406707	10113331	0.5494	8051	7	0.07085	0	1	1	1	0	HI.5143.008.NGS-Lib-Rev--8.Krab_ROS_Bottom_174_R1.fastq.gz	Projet Endoscreen	174	Krab_ROS_Bottom_174	2019-09-19	Y	KRAB	Bottom	ROS	r2	endo_1d	ROS	4			8	18406707	1840670700			99.625	MPS12344295-F11	5143	Illumina HiSeq 4000 SR100	NGS-Lib-Rev -8	NA		N		pass
KRAB_plasmid_control	/home/wueflo00/projects/rrg-glettre/sequencing_datastore/raw_data/CRISPR_Endoscreen_20180913/KRAB.HI.4750.001.NGS-Lib-Rev--1.souspool1_R1.fastq	KRAB	HI	4750	001	NA	NA	NA	NGS-Lib-Rev--1	souspool1_R1	130420920	89954181	0.6897	9049	1	0.04935	0	1	1	1	0	KRAB_plasmid_control	X	999	KRAB.HI.4750.001.NGS-Lib-Rev--1.souspool1_R1	X	Y	KRAB	plasmid	plasmid	X	X	X	0	OK		X	X				NA		NA			NA				pass
VP64_plasmid_control	/home/wueflo00/projects/rrg-glettre/sequencing_datastore/raw_data/CRISPR_Endoscreen_20180913/VP64.HI.4558.007.souspool2_R1.fastq	VP64	HI	4558	007	NA	NA	souspool2	R1	fastq	200672508	124677816	0.6213	9049	20	0.05183	0	1	1	1	0	VP64_plasmid_control	X	999	VP64.HI.4558.007.souspool2_R1	X	Y	VP64	plasmid	plasmid	X	X	X	0	OK		X	X				NA		NA			NA				pass
